Table 3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , -   , -   , -   , -   , -   , 20 , -   , 20 , 30 , -   , 30 , -   , 36 , 36 , 80 , -   , 80 , 9 , -   , 9 , 55 ," 1,376 "," 1,431 ", 828 , 100 , 928 , -   , -   , -   , -   , 82 , 82 , -   , -   , -   ," 1,022 "," 1,594 "," 2,616 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albuquerque Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Transplants , -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Neurosurgery, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones", -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,OKAY,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bemidji Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,Tribal PRC Programs,,,,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   , -   ,,,,,,,,,,,,,,,,,,,,
2. Transplants , -   , -   , -   , -   ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   , -   ,,,,,,,,,,,,,,,,,,,,
3. Neurosurgery, -   , -   , -   , -   ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   ,  -    ,  -    ,  -    ,  -    , -   , -   ,,,,,,,,,,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , -   ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   ,  -    ,  -    ,  -    ,  -    , -   , -   ,,,,,,,,,,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , 1 , 1 ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   ,  -    ,  -    ,  -    ,  -    , -   , 1 ,,,,,,,,,,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   ,  -    ,  -    ,  -    ,  -    , -   , -   ,,,,,,,,,,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,  -    , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,  -    , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , -   , -   , 19 , 19 ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    ,  -    , -   , 19 ,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , -   , 20 , 20 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 20 ,,,,,,,,,,,,,,,,,,,,
"1 Bemiji Area Tribal:  (b) (6)    comments ""Not Applicable - there were no need for defferral in FY 17"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billing Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,,,Tribal PRC Programs,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Transplants , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Neurosurgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , -   , 8 , -   , -   , 8 , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , -   , 4 , -   , -   , 4 , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , -   , 1 , 16 , -   , -   , -   , -   , 17 , -   , -   , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , 1 , 16 , -   , 13 , -   , -   , 30 , -   , -   , 30 , OKAY ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calfornia Area No Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,TOTAL,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,
2. Transplants , -   , -   , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,
3. Neurosurgery, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
"    Lithotripsy, etc: gall stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 26 ,,,,,,,,,,,
TOTAL , -   , -   , 2 , 1 , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 26 , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 36 ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Great Plains Area Federal, None for Tribal FY 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Great Plains Area Indian Health Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Transplants , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Neurosurgery/Neurosurgeon consults, -   , 2 , 20 , -   , -   , -   , -   , -   , -   , -   , -   , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts, Breast Reconstructive", -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , 20 , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , 20 , 2 , 58 , -   , -   , -   , -   , -   , -   , -   , -   , 80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", -   , -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , 5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Transplants , -   , -   , -   , 2 , -   , 2 , 2 , -   , -   , -   , -   , 2 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Neurosurgery, -   , -   , -   , -   , -   , -   , 50 , -   , -   , -   , -   , 50 , 50 ,,,,,,,,,,,,,,,,,,,,,,,,,,
"4. Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , 36 , -   , 36 ," 1,311 ", -   , -   , -   , -   ," 1,311 "," 1,347 ",,,,,,,,,,,,,,,,,,,,,,,,,,
"5. Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Pacemaker implant, -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , 8 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
"7. Lithotripsy, etc: kidney stones", -   , -   , -   , 17 , -   , 17 , -   , -   , -   , -   , -   , -   , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones",, -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Other Acute Chronic Tertiary Care , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , -   , -   , 55 , -   , 55 ," 1,376 ", -   , -   , -   , -   ," 1,376 "," 1,431 ",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nashville Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,,,Tribal PRC Programs,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,(b) (6) ,,,,,,,,,,,,,,,,,,,,,,,
" Coronary bypass and valvular
    surgery", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 Transplants , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 Neurosurgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
" Restorative orthopedic: joint-hip,
    knee replacements, other orthopedic", -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
" Reconstructive surgery: cleft palate,
    skin grafts", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 Pacemaker implant, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
" Lithotripsy, etc: kidney stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Lithotripsy, etc: gall stones", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 Other Acute Chronic Tertiary Care , -   , -   , -   , 2 , 6 , -   , -   , 8 , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL , -   , -   , -   , 3 , 6 , -   , -   , 9 , -   , -   , -   , -   , 9 ,OKAY,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3C,PRC Deferrals - Acute Chronic Tertiary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,
,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,
"1. Coronary bypass and valvular
    surgery", 19 , -   , -   , -   , -   , -   , -   , -   , 19 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 22 ,,,,,,,,,,,,,,
